"id","c_date","campaign_name","category","campaign_id","impressions","mark_spent","clicks","leads","orders","revenue"
1349,"2021-05-03","instagram_tier2","social",983498,16400328,1094857,71737,258,284,96774
1350,"2021-05-03","facebook_retargeting","social",4387490,6253138,318308,3665,670,21,275482
1351,"2021-05-03","facebook_lal","social",544756,15374558,561839,42475,5294,249,625511
1352,"2021-05-03","instagram_blogger","influencer",374754,9759101,1058379,21784,1537,439,851041
1353,"2021-05-03","banner_partner","media",39889,14032947,492286,5703,2340,97,1202084
1354,"2021-05-04","facebook_tier1","social",349043,21459032,565243,12397,4878,44,561636
1355,"2021-05-04","facebOOK_tier2","social",348934,11465791,91434,65120,1674,136,545152
1356,"2021-05-04","google_hot","search",89459845,10726633,303121,23168,188,83,1267378
1357,"2021-05-04","google_wide","search",127823,5097792,202736,30146,1076,53,2665015
1358,"2021-05-04","youtube_blogger","influencer",10934,3677619,450589,27405,2229,110,1484317
1359,"2021-05-04","instagram_tier1","social",9034945,11521059,452802,3469,3974,264,1885925
1360,"2021-05-04","instagram_tier2","social",983498,3606537,120878,97091,412,427,938953
1361,"2021-05-04","facebook_retargeting","social",4387490,4735664,50435,127034,77,158,218607
1362,"2021-05-04","facebook_lal","social",544756,15672530,337548,14503,2593,31,317825
1363,"2021-05-04","instagram_blogger","influencer",374754,10514683,249831,54647,1210,58,587220
1364,"2021-05-04","banner_partner","media",39889,7309495,150048,3684,6570,51,1291771
1365,"2021-05-05","facebook_tier1","social",349043,11485424,260715,33866,7761,7,855122
1366,"2021-05-05","facebOOK_tier2","social",348934,23847245,231817,3084,6920,43,1396935
1367,"2021-05-05","google_hot","search",89459845,20480431,332406,58855,927,31,957563
1368,"2021-05-05","google_wide","search",127823,17177528,317614,9448,3749,98,170107
1369,"2021-05-05","youtube_blogger","influencer",10934,7237886,538782,120998,482,51,1493271
1370,"2021-05-05","instagram_tier1","social",9034945,6684668,322183,66572,632,67,567900
1371,"2021-05-05","instagram_tier2","social",983498,15298719,247380,29221,375,116,3144937
1372,"2021-05-05","facebook_retargeting","social",4387490,5159423,79004,77914,216,87,281316
1373,"2021-05-05","facebook_lal","social",544756,9545756,417083,3552,1494,247,2786597
1374,"2021-05-05","instagram_blogger","influencer",374754,7652735,542413,27041,1116,81,2040931
1375,"2021-05-05","banner_partner","media",39889,7562146,242230,45581,1601,422,713349
1376,"2021-05-06","facebook_tier1","social",349043,6608574,246472,70714,716,76,137952
1377,"2021-05-06","facebOOK_tier2","social",348934,17510450,316507,69877,409,26,286555
1378,"2021-05-06","google_hot","search",89459845,6354634,603750,33618,11662,205,3134505
1379,"2021-05-06","google_wide","search",127823,7473222,184029,13579,374,191,1900254
1380,"2021-05-06","youtube_blogger","influencer",10934,3931070,344641,42580,9597,138,1579672
1381,"2021-05-06","instagram_tier1","social",9034945,23656896,1688022,135357,1226,295,150932
1382,"2021-05-06","instagram_tier2","social",983498,7617899,850017,76747,879,53,2503366
1383,"2021-05-06","facebook_retargeting","social",4387490,15361076,374259,252693,3662,10,2734014
1384,"2021-05-06","facebook_lal","social",544756,11697003,610864,181092,4040,126,855219
1385,"2021-05-06","instagram_blogger","influencer",374754,10224575,308634,197485,126,222,906070
1386,"2021-05-06","banner_partner","media",39889,3069994,88112,12283,85,98,1087042
1387,"2021-05-07","facebook_tier1","social",349043,11692862,689097,62850,8373,76,493768
1388,"2021-05-07","facebOOK_tier2","social",348934,4083201,329844,223173,79,75,152315
1389,"2021-05-07","google_hot","search",89459845,15515945,289772,69702,1086,1,185229
1390,"2021-05-07","google_wide","search",127823,15690705,230477,296522,1141,292,786756
1391,"2021-05-07","youtube_blogger","influencer",10934,9100854,584685,15056,33,136,652845
1392,"2021-05-07","instagram_tier1","social",9034945,8063746,331761,76581,9170,178,675438
1393,"2021-05-07","instagram_tier2","social",983498,5304986,992847,122775,4988,86,1922893
1394,"2021-05-07","facebook_retargeting","social",4387490,15632967,436233,44001,973,100,817943
1395,"2021-05-07","facebook_lal","social",544756,12159098,430605,64655,535,33,142867
1396,"2021-05-07","instagram_blogger","influencer",374754,23158641,275791,13825,1463,11,619558
1397,"2021-05-07","banner_partner","media",39889,21146384,385430,50344,62,55,491036
1398,"2021-05-08","facebook_tier1","social",349043,8428321,73230,128465,2013,3,838176
1399,"2021-05-08","facebOOK_tier2","social",348934,7957890,274917,2967,4620,175,246321
1400,"2021-05-08","google_hot","search",89459845,4234522,1301033,52228,966,200,1585629
1401,"2021-05-08","google_wide","search",127823,9800814,452910,86815,7051,448,702322
1402,"2021-05-08","youtube_blogger","influencer",10934,23517535,63230,294713,1148,300,1623291
1403,"2021-05-08","instagram_tier1","social",9034945,3406553,329627,222456,1636,7,769544
1404,"2021-05-08","instagram_tier2","social",983498,10581143,140458,7488,426,148,90232
1405,"2021-05-08","facebook_retargeting","social",4387490,24883878,582311,56053,1955,388,435370
1406,"2021-05-08","facebook_lal","social",544756,7753460,78736,76769,2494,150,544292
1407,"2021-05-08","instagram_blogger","influencer",374754,10547015,1626126,8650,698,138,697758
1408,"2021-05-08","banner_partner","media",39889,4322110,299079,256002,5433,231,717176
1409,"2021-05-09","facebook_tier1","social",349043,24089719,1489476,85619,9962,406,733242
1410,"2021-05-09","facebOOK_tier2","social",348934,22426007,197398,57094,3257,16,366566
1411,"2021-05-09","google_hot","search",89459845,7733537,206033,289622,4030,242,1452685
1412,"2021-05-09","google_wide","search",127823,3344349,3993,173549,1418,90,2912179
1413,"2021-05-09","youtube_blogger","influencer",10934,4128740,294466,31535,2324,247,558140
1414,"2021-05-09","instagram_tier1","social",9034945,6708323,576073,124804,1891,14,82086
1415,"2021-05-09","instagram_tier2","social",983498,10283569,65746,8808,466,106,1001057
1416,"2021-05-09","facebook_retargeting","social",4387490,9539393,261212,52568,11307,292,63979
1417,"2021-05-09","facebook_lal","social",544756,16860855,1740458,47734,1439,140,451119
1418,"2021-05-09","instagram_blogger","influencer",374754,12228520,1301004,53278,786,179,213554
1419,"2021-05-09","banner_partner","media",39889,12054047,642256,62712,1052,156,599038
1420,"2021-05-10","facebook_tier1","social",349043,13610250,252752,54380,1594,84,2264332
1421,"2021-05-10","facebOOK_tier2","social",348934,16708939,144407,26061,500,5,685703
1422,"2021-05-10","google_hot","search",89459845,3363043,440720,102969,1215,107,880575
1423,"2021-05-10","google_wide","search",127823,3264140,1128836,110198,4385,8,285927
1424,"2021-05-10","youtube_blogger","influencer",10934,1586592,551007,242282,3065,35,1493635
1425,"2021-05-10","instagram_tier1","social",9034945,9378722,1651452,23913,5845,321,422885
1426,"2021-05-10","instagram_tier2","social",983498,16930943,61849,159193,1935,84,623445
1427,"2021-05-10","facebook_retargeting","social",4387490,16549396,849903,97601,1550,448,298033
1428,"2021-05-10","facebook_lal","social",544756,19469774,1010550,35446,626,423,81016
1429,"2021-05-10","instagram_blogger","influencer",374754,17364066,673713,108910,64,72,452091
1430,"2021-05-10","banner_partner","media",39889,22835037,146518,16629,265,80,786633
1431,"2021-05-11","facebook_tier1","social",349043,20346455,338277,18265,2017,34,282488
1432,"2021-05-11","facebOOK_tier2","social",348934,13773785,434823,92546,766,294,703279
1433,"2021-05-11","google_hot","search",89459845,21348758,141864,35078,1715,68,134781
1434,"2021-05-11","google_wide","search",127823,24329958,383617,10511,1191,56,610244
1435,"2021-05-11","youtube_blogger","influencer",10934,9908045,161382,193794,1230,18,295455
1436,"2021-05-11","instagram_tier1","social",9034945,20099852,582963,52879,11022,70,1233486
1437,"2021-05-11","instagram_tier2","social",983498,11623775,14254,32598,346,163,3174200
1438,"2021-05-11","facebook_retargeting","social",4387490,11063612,307232,127612,11104,50,771475
1439,"2021-05-11","facebook_lal","social",544756,3533572,446098,28273,225,401,435736
1440,"2021-05-11","instagram_blogger","influencer",374754,9785363,319209,253439,639,26,491485
1441,"2021-05-11","banner_partner","media",39889,24933289,93123,75855,3608,97,9891
1442,"2021-05-12","facebook_tier1","social",349043,13741196,206322,76075,504,73,758012
1443,"2021-05-12","facebOOK_tier2","social",348934,8461153,188255,138192,1762,249,898496
1444,"2021-05-12","google_hot","search",89459845,10877241,103633,23122,2291,53,3720200
1445,"2021-05-12","google_wide","search",127823,12662004,447385,93178,2838,197,347266
1446,"2021-05-12","youtube_blogger","influencer",10934,7366189,437869,126155,411,48,1295578
1447,"2021-05-12","instagram_tier1","social",9034945,4228158,1281309,22868,3729,3,598441
1448,"2021-05-12","instagram_tier2","social",983498,3872860,392336,55908,10543,42,1253166
1449,"2021-05-12","facebook_retargeting","social",4387490,16671440,122910,99626,1177,189,655832
1450,"2021-05-12","facebook_lal","social",544756,5563603,1616625,253750,3507,61,559428
1451,"2021-05-12","instagram_blogger","influencer",374754,23023187,10700,48331,1170,234,382146
1452,"2021-05-12","banner_partner","media",39889,6026026,142445,61046,11592,155,2114468
1453,"2021-05-13","facebook_tier1","social",349043,15583965,314163,46481,4503,114,451887
1454,"2021-05-13","facebOOK_tier2","social",348934,3484623,99390,26845,1996,131,1578431
1455,"2021-05-13","google_hot","search",89459845,24214109,380860,27447,9724,468,692173
1456,"2021-05-13","google_wide","search",127823,2188887,343923,217166,688,51,11156
1457,"2021-05-13","youtube_blogger","influencer",10934,14276468,107011,1851,3181,469,1448204
1458,"2021-05-13","instagram_tier1","social",9034945,14338898,601637,134870,2945,36,61825
1459,"2021-05-13","instagram_tier2","social",983498,3402345,1441921,37026,11713,14,720426
1460,"2021-05-13","facebook_retargeting","social",4387490,15797812,308942,88712,31,27,779172
1461,"2021-05-13","facebook_lal","social",544756,10987551,322621,137166,1625,231,1452656
1462,"2021-05-13","instagram_blogger","influencer",374754,3834304,151237,106700,3360,192,584644
1463,"2021-05-13","banner_partner","media",39889,9788994,274661,54617,435,27,1082672
1464,"2021-05-14","facebook_tier1","social",349043,6617098,179059,85730,633,148,452160
1465,"2021-05-14","facebOOK_tier2","social",348934,10664386,339353,28763,1061,6,3874904
1466,"2021-05-14","google_hot","search",89459845,22073210,180257,313776,2286,259,3491247
1467,"2021-05-14","google_wide","search",127823,10488532,273336,12640,3142,95,556861
1468,"2021-05-14","youtube_blogger","influencer",10934,10633484,254825,59392,9893,296,2145136
1469,"2021-05-14","instagram_tier1","social",9034945,18149507,285088,11566,9860,304,747259
1470,"2021-05-14","instagram_tier2","social",983498,16414282,158705,92670,92,15,1385260
1471,"2021-05-14","facebook_retargeting","social",4387490,3751074,203919,32559,10501,198,194324
1472,"2021-05-14","facebook_lal","social",544756,9027774,8440,27887,3325,99,1281072
1473,"2021-05-14","instagram_blogger","influencer",374754,21255273,158730,26982,3219,70,544101
1474,"2021-05-14","banner_partner","media",39889,3185672,615980,41110,978,125,1580807
1475,"2021-05-15","facebook_tier1","social",349043,12197641,355520,150090,2114,90,226829
1476,"2021-05-15","facebOOK_tier2","social",348934,8515992,167891,18419,507,285,661656
1477,"2021-05-15","google_hot","search",89459845,18044080,686470,201166,4498,168,2335789
1478,"2021-05-15","google_wide","search",127823,7985371,391809,40024,1165,138,7027
1479,"2021-05-15","youtube_blogger","influencer",10934,16517466,54039,104159,5533,57,3422382
1480,"2021-05-15","instagram_tier1","social",9034945,9072179,1626410,65809,516,183,1797269
1481,"2021-05-15","instagram_tier2","social",983498,5459607,1370159,82704,450,59,151703
1482,"2021-05-15","facebook_retargeting","social",4387490,10965104,217685,102196,70,187,403089
1483,"2021-05-15","facebook_lal","social",544756,18696885,218367,83142,2256,19,280239
1484,"2021-05-15","instagram_blogger","influencer",374754,8966089,442616,7415,4136,26,967391
1485,"2021-05-15","banner_partner","media",39889,15673341,110228,160112,430,177,333570
1486,"2021-05-16","facebook_tier1","social",349043,3268661,380249,26303,2496,155,1292410
1487,"2021-05-16","facebOOK_tier2","social",348934,7321036,185982,298276,7113,37,2136176
1488,"2021-05-16","google_hot","search",89459845,9520118,325714,26226,2955,314,125741
1489,"2021-05-16","google_wide","search",127823,11024702,93973,50629,2760,212,2229408
1490,"2021-05-16","youtube_blogger","influencer",10934,11178735,605725,14719,2380,83,475776
1491,"2021-05-16","instagram_tier1","social",9034945,19824617,1294301,319016,66,20,1451932
1492,"2021-05-16","instagram_tier2","social",983498,10810824,209002,142677,2924,54,412233
1493,"2021-05-16","facebook_retargeting","social",4387490,8803152,131771,40094,994,132,867695
1494,"2021-05-16","facebook_lal","social",544756,3182843,120276,56869,10186,8,528721
1495,"2021-05-16","instagram_blogger","influencer",374754,10231872,62333,97488,1976,53,308633
1496,"2021-05-16","banner_partner","media",39889,10534965,478309,22679,123,174,761415
1497,"2021-05-17","facebook_tier1","social",349043,18131164,102101,25667,5727,206,1059954
1498,"2021-05-17","facebOOK_tier2","social",348934,7793290,1453614,21997,332,469,315324
1499,"2021-05-17","google_hot","search",89459845,5990686,378670,7924,614,466,1552975
1500,"2021-05-17","google_wide","search",127823,14047392,121988,97773,748,27,318489
1501,"2021-05-17","youtube_blogger","influencer",10934,7809450,98353,282294,1787,74,1261428
1502,"2021-05-17","instagram_tier1","social",9034945,17426414,348949,31086,4797,177,488322
1503,"2021-05-17","instagram_tier2","social",983498,20991912,1500475,263032,1083,131,383744
1504,"2021-05-17","facebook_retargeting","social",4387490,19540857,566957,296200,197,46,2620288
1505,"2021-05-17","facebook_lal","social",544756,6849672,696113,9905,414,3,1708402
1506,"2021-05-17","instagram_blogger","influencer",374754,1799139,311204,1510,2740,20,956360
1507,"2021-05-17","banner_partner","media",39889,2469629,685440,61294,4058,20,440637
1508,"2021-05-18","facebook_tier1","social",349043,10769459,94086,98946,1478,89,95872
1509,"2021-05-18","facebOOK_tier2","social",348934,2163659,94222,55926,67,110,915109
1510,"2021-05-18","google_hot","search",89459845,6053361,67246,240378,2655,27,878418
1511,"2021-05-18","google_wide","search",127823,7627405,439121,30551,4884,53,370003
1512,"2021-05-18","youtube_blogger","influencer",10934,5581931,274349,77172,6461,158,1035124
1513,"2021-05-18","instagram_tier1","social",9034945,12358808,107413,37920,511,75,52714
1514,"2021-05-18","instagram_tier2","social",983498,18195379,220814,46344,473,112,86013
1515,"2021-05-18","facebook_retargeting","social",4387490,24646034,324992,26521,797,107,778261
1516,"2021-05-18","facebook_lal","social",544756,16718866,646166,75433,88,88,3503701
1517,"2021-05-18","instagram_blogger","influencer",374754,12169548,422494,159988,3360,126,1710495
1518,"2021-05-18","banner_partner","media",39889,8091044,206350,95762,626,379,1411664
